Actual_class,x,y,GMM_classification_result
class3,-1.9257519785,-0.4502357377,3
class3,-1.0673922094,-3.6220455653,4
class3,-0.5869981697,-2.3903379034,3
class3,-2.1458938918,-2.2396171673,3
class3,-2.6309143509,-1.2074900816,3
class3,-1.9033445264,-2.1018022274,3
class3,-1.3208900181,-2.415955801,3
class3,-0.5648462747,-0.7471461842,3
class3,-3.4218452254,-0.717920392,3
class3,-0.2213992568,-2.7099968377,4
class3,-2.4915474698,-1.3158741762,3
class3,-1.4606972058,-1.9053411923,3
class3,-1.3449277954,-1.5216128251,3
class3,-1.8208243334,-3.0723152439,4
class3,-2.424035522,-2.5062345633,3
class3,0.1841672993,-2.6113986354,4
class3,-0.9044331109,-2.9996217504,4
class3,0.0280458673,-1.0426444465,3
class3,-0.5244280479,-1.62597185,3
class3,-1.1539127202,-0.8600248376,3
class3,-3.0820961059,-1.8740636421,3
class3,-1.2583139177,-0.1134613843,3
class3,-2.0223374802,-2.4193634319,3
class3,-0.1745919356,-1.4646883572,3
class3,-1.2917990722,-0.2237276853,3
class3,-1.5275174814,-3.9304676489,4
class3,-0.8774884478,0.0287077516,3
class3,-2.0881573699,-1.3041050623,3
class3,-1.8928707792,-3.3732757716,4
class3,-1.7018535158,-0.6461790902,3
class3,-1.4598914706,-1.5711728078,3
class3,-0.4746340997,-2.272570005,3
class3,-1.3564887797,-1.7678965557,3
class3,-0.6548651054,-0.8779253187,3
class3,-1.6796482448,-2.9594755119,3
class3,0.378944463,-1.4699702277,4
class3,-1.6278536032,-3.0667317662,4
class3,1.4733067502,0.2223996932,4
class3,-1.5482717958,-1.3612885974,3
class3,-1.0683260226,-1.9755065803,3
class3,-0.6247548103,-1.9865577248,3
class3,-0.1769162065,-2.2273931919,3
class3,-1.4106037561,-1.2845837584,3
class3,-3.1912482978,-1.0951161938,3
class3,0.9017538528,-1.0809345799,4
class3,-0.1163900215,-0.275938844,3
class3,-1.6339415708,-3.2340737682,4
class3,-1.4589741147,-2.2778438184,3
class3,-2.3896692465,-1.8862028567,3
class3,-0.8784856015,-3.2538884101,4
class3,-1.1306117169,-1.3275787101,3
class3,-0.7550352077,-2.3770591196,3
class3,-1.7025980585,-2.8614391519,3
class3,-2.7472066297,-0.4759186315,3
class3,-0.3426287082,-2.7452058999,3
class3,-1.3691711005,-4.3198360084,4
class3,-0.7648747652,-1.5569101219,3
class3,-1.0682158588,-1.417078386,3
class3,-0.6504929477,-2.5479607282,3
class3,-0.2185845602,-3.0016555135,4
class3,-2.0900261749,-0.5258210039,3
class3,0.6151883018,-3.9147676367,4
class3,-1.0328191238,-3.3852207758,4
class3,-2.5558773667,-4.4682008751,4
class3,0.4222134541,-1.8357086547,4
class3,-0.1360215643,-2.5528475095,3
class3,-0.6924871877,-1.8345634084,3
class3,-1.1629233203,-2.2376095012,3
class3,-0.8495600974,-1.9443681501,3
class3,-2.3063142714,-2.8357932796,3
class3,-1.8111517681,-0.8061740086,3
class3,-0.0008623285,-2.2003544961,3
class3,-0.3703235096,-1.3256543862,3
class3,-2.8448240559,-3.2387043362,4
class3,-0.8223584202,-1.2511004114,3
class3,-1.291813573,-2.551820848,3
class3,-0.6902285769,-0.0695938581,3
class3,-0.8305705174,-3.0334987192,4
class3,-0.6727188559,-3.5526548452,4
class3,1.0991087357,-3.0126132162,4
class3,-2.4611155848,-2.6796393954,3
class3,0.0882696546,-1.6939554338,3
class3,0.2810685471,-1.6980447457,4
class3,-1.0581133202,-1.2314492881,3
class3,-2.6741843127,-3.0800433722,3
class3,-2.086395549,-2.4299834904,3
class3,-0.3668717263,-1.5046408498,3
class3,-2.4731062452,-1.6342574719,3
class3,-0.6661739856,-2.117908883,3
class3,-0.8380573899,-0.8960686287,3
class3,-0.6765238716,-3.297431773,4
class3,0.7595373761,-3.5129180532,4
class3,-1.0824864717,-0.9568936869,3
class3,-0.2268360229,-3.5239115956,4
class3,-0.9002029971,-3.2723769957,4
class3,2.2612621411,-1.416360278,4
class3,0.1314184066,-1.7155483129,3
class3,-1.9311337444,-2.0913368298,3
class3,-2.1027191485,-0.4862260752,3
class3,0.0534264861,-2.5294512251,4
class3,0.9430539694,-1.6430693317,4
class3,-0.4033213257,1.5855348964,1
class3,-0.8696297704,-3.2780901997,4
class3,-2.4015992315,-1.4553301416,3
class3,-0.2983695565,-1.3143475367,3
class3,-1.3783756861,-2.9187617505,3
class3,-0.9015956339,-1.6262785928,3
class3,-0.1560228986,-2.6963994099,4
class3,-2.8850463003,-1.5408208942,3
class3,-0.8758996949,-1.6301168372,3
class3,-2.7008458071,-2.9661742856,3
class3,-0.25184125,-0.2965585025,3
class3,-1.4435339778,-3.5928906284,4
class3,-1.2509133421,-1.8907045236,3
class3,-2.0033272244,-2.7767808231,3
class3,-1.3950429301,-0.9196856033,3
class3,-1.8440559837,-1.5290240752,3
class3,-0.9877252025,-2.1190819347,3
class3,-1.6161412873,-1.5011218762,3
class3,-1.874571054,-2.4768968305,3
class3,-0.1470210781,-2.9641586332,4
class3,-1.7900664372,-1.4061255297,3
class3,-0.7054204058,-2.5109964191,3
class3,-1.0700205624,-1.9593681835,3
class3,-2.7321836406,-1.6769535952,3
class3,-0.8585711228,-3.3877810608,4
class3,-0.3754219769,-0.5851268597,3
class3,-0.421538414,-2.7244849522,3
class3,-1.6989026711,-3.4461981887,4
class3,-1.0396781304,-1.7592120135,3
class3,-0.8577044137,-2.6015396096,3
class3,-1.2425070341,-0.9707537298,3
class3,-0.4694486056,-0.4865322062,3
class3,0.2222430683,-2.3781052474,4
class3,0.1126206626,-0.842723078,4
class3,-2.4958370639,-1.9730108918,3
class3,-1.7005944283,-3.3457475414,4
class3,-1.2066309524,-2.2761878481,3
class3,-2.0859585552,-3.4903625796,4
class3,-0.7936389348,-0.1112701712,3
class3,0.2405950593,-2.4779481214,4
class3,-1.472032206,-2.8617155068,3
class3,-0.7295827148,-1.995565646,3
class3,-1.6929663658,-2.2020106839,3
class3,-0.1810954517,-1.0786209469,3
class3,-2.1998244379,-1.9958915474,3
class3,-1.065979488,-3.9073841976,4
class3,-0.6309136896,0.1296499242,3
class3,-0.0258766749,0.2002894245,4
class3,-1.2339616862,-0.5968852456,3
class3,-1.9366992223,-3.4584162066,4
class3,-1.6255787829,-2.8535327597,3
class3,-0.4148488723,-1.7207394489,3
class3,1.0342799925,-3.7038147226,4
class3,-1.7185466274,-3.0366546666,3
class3,-1.3602935562,-2.4443322425,3
class3,-1.6603323622,-1.5643931428,3
class3,-1.2338736111,-1.6148918506,3
class3,-1.4175097764,-1.2087698663,3
class3,-0.7762746667,-1.1249578837,3
class3,0.7327980947,-2.668736586,4
class3,-1.0867130225,-3.5466444735,4
class3,-0.1783851936,-2.2440183319,3
class3,0.178518578,-0.6729417263,4
class3,-0.0854305008,-2.2523642973,3
class3,0.634439581,-0.8856232145,4
class3,-0.6259981031,-3.2494281794,4
class3,-2.3083467533,-0.8975543223,3
class3,0.0764907711,-1.2560368578,3
class3,-2.1383209156,-0.7792958888,3
class3,-1.3104538906,-1.425848347,3
class3,-1.2447318245,-0.6784201058,3
class3,0.3970076114,-2.3999889121,4
class3,-1.7468878699,-2.9278460634,3
class3,-0.5237428245,-0.9063077427,3
class3,0.4115935082,-0.1849304865,4
class3,-1.5957102797,-2.6864002084,3
class3,-1.6286702022,-2.3852770636,3
class3,-0.8855157577,-2.7788541426,3
class3,-1.2340069863,-2.1512042861,3
class3,-1.8028152593,-0.4317117124,3
class3,-0.5799854486,-3.4209586426,4
class3,-0.5857096602,-1.9644344107,3
class3,0.0747665134,-2.647111972,4
class3,0.3875722492,-2.7584477551,4
class3,-1.1632683323,-2.2680035039,3
class3,-0.2064225351,-2.2751494781,3
class3,-2.5293201269,-1.9677155796,3
class3,-1.9105158964,-2.8842585668,3
class3,-2.4887296713,-2.5811796569,3
class3,-1.4672673294,-1.7186157283,3
class3,-0.1624489186,-1.256272424,3
class3,-0.0013572982,-1.1787688764,3
class3,-0.0535934238,-1.1210190796,3
class3,0.8082294763,-1.3576593634,4
class3,-1.4459859121,-2.1668738897,3
class3,-2.1301172768,-3.3379211584,4
class3,-3.5249995146,-0.8220367115,3
class3,-0.7781040491,-1.8176944896,3
class3,-0.6138577581,-2.3045068094,3
class3,-0.8152520599,-2.4475784367,3
class3,-1.4946325984,-1.9756849803,3
class3,0.4436886652,-1.2597176887,4
class3,-2.026897823,-0.1518035421,3
class3,1.58334317,-0.6569037336,4
class3,-0.8960201819,-1.8062982746,3
class3,-1.28088848,-1.9416035767,3
class3,0.0577590317,-1.9693454224,3
class3,-0.9915166031,-1.5918295697,3
class3,0.2806815279,-2.5139357041,4
class3,0.6324861542,-1.9140947082,4
class3,-2.3001248092,-2.5563342989,3
class3,-0.2273281507,-2.5634593262,3
class3,-0.7467099113,-2.6293812892,3
class3,0.1023277245,-1.2283343161,3
class3,-2.7480162285,-1.330826913,3
class3,0.134480377,-2.1695255477,3
class3,-0.5984520527,-0.8764836664,3
class3,0.6855379002,-1.9963924435,4
class3,-3.0849424037,-1.7655777574,3
class3,-1.018529712,-1.3653656495,3
class3,-1.0940841003,-2.4675352432,3
class3,-0.7828315069,-2.6882317037,3
class3,1.5385261311,-0.8600849084,4
class3,-0.5975173495,-2.0114031062,3
class3,0.6314441792,-1.6233364549,4
class3,-1.8857425964,-1.0777969329,3
class3,-2.3198398584,-2.6592252759,3
class3,-1.3850905159,-2.6416588267,3
class3,-1.8627887978,-1.7937314661,3
class3,-1.429226457,-2.4449494211,3
class3,-0.4638743576,-3.3303919044,4
class3,-1.0287822413,-1.0173528881,3
class3,-1.957276582,-2.4574991693,3
class3,0.3930498195,-0.9262554443,4
class3,-1.8268890874,-3.1073877915,4
class3,0.2463889507,-2.2378843048,4
class3,-0.3959188595,-1.8709474511,3
class3,-2.3386833435,-2.5817785847,3
class3,-0.0915689412,-0.8910691129,3
class3,0.1252932847,-2.5961778427,4
class3,-0.4947924345,-4.1881136945,4
class3,-1.2216701678,-0.9910310922,3
class3,-0.5371853087,-4.3362271331,4
class3,0.6026831551,-2.9003856971,4
class3,-0.2561588205,-2.6734103697,3
class3,-0.7112046036,-1.928176456,3
class3,-1.9691321765,-2.541757262,3
class3,-1.7162304935,-1.1765538667,3
class3,-1.8645879474,-1.9911652576,3
class3,-1.1083793226,-2.8022716451,3
class3,-0.7853836428,-1.5274511961,3
class3,-0.5037290199,-2.4999690414,3
class3,-0.2005653413,-1.9485187099,3
class3,-0.7408934436,-2.0852016148,3
class3,0.298159298,-2.3460029861,4
class3,-0.6909039736,0.2780259776,3
class3,-3.0423310253,-2.8762863364,3
class3,-2.6124598903,-2.0944018733,3
class3,-0.2143970247,-1.9232934341,3
class3,0.0245319213,-1.1144059946,3
class3,-1.1945649912,-2.1868922527,3
class3,0.7243771641,-1.1016397298,4
class3,-2.409017904,-3.1803321634,4
class3,-1.5275917007,-0.3074308595,3
class3,-1.320242485,-1.7036560161,3
class3,-1.6145536791,-2.1352262329,3
class3,-1.4590298637,-3.4700075936,4
class3,-1.7767205892,-3.2459374558,4
class3,-0.1887844477,-2.5594402016,3
class3,-1.0330622946,-4.3740760982,4
class3,-3.0627366384,-2.0617457751,3
class3,-0.4431020326,-3.0666334774,4
class3,-0.6168149345,-0.810628982,3
class3,0.586100981,-0.1553398258,4
class3,-0.7613711728,-2.6047958566,3
class3,-1.5915189977,-1.7919671887,3
class3,0.3200342138,-2.2984115672,4
class3,-1.7754395517,-3.4699750391,4
class3,-1.4765840575,-1.3880000744,3
class3,-1.5317533993,-3.0085367893,3
class3,-1.6930485157,-4.3083367522,4
class3,-0.639050238,-1.7672606762,3
class3,-0.8922918742,-2.4797339691,3
class3,-2.8361473583,-2.3779030141,3
class3,-0.5646530106,-3.5735936719,4
class3,-1.826601305,-1.7693031116,3
class3,-1.0012316273,-2.3939045541,3
class3,-1.4754878438,-2.530638316,3
class3,-0.7568251579,-2.7131991848,3
class3,-0.5312297793,-1.4022899317,3
class3,-1.7607709076,-0.42032372,3
class3,-0.544563283,-3.7301639044,4
class3,-1.0444306669,-1.5370210565,3
class3,-1.5871367238,-2.2043527006,3
class3,-1.0645354489,-2.2075869212,3
class3,-0.0697458421,-1.194789006,3
class3,-0.1677770631,-1.9982260292,3
class3,-1.5910379221,-2.3504858219,3
class3,-1.4357633236,-0.883333845,3
class3,-0.1492401743,-2.2503908102,3
class3,-1.1996860286,-2.2467788958,3
class3,0.2094993575,0.1211410945,4
class3,-2.3048755151,-2.7892485532,3
class3,-0.4989003831,-2.4201592427,3
class3,-0.7097319605,-0.9811438678,3
class3,-0.1899810759,-0.823430352,3
class3,-0.5290665256,-2.4477047543,3
class3,-0.1683636201,-3.2048558999,4
class3,-1.7434847345,-0.9424266338,3
class3,0.4831231749,-1.5873792071,4
class3,-0.7544048057,-1.4503550793,3
class3,-0.1400844141,-2.5018124569,3
class3,-1.6960143277,-0.8665979883,3
class3,0.2262504072,-2.7978401902,4
class3,-1.0133627771,-1.5425900714,3
class3,-2.4815993156,-2.2026075483,3
class3,-0.9823580305,-2.7614234112,3
class3,-2.0603703542,-0.6922640949,3
class3,-2.6037632709,-1.2481928877,3
class3,-0.9958082562,-0.6128789252,3
class3,-0.5417124387,-1.4716063188,3
class3,-3.0100136917,-0.6627217364,3
class3,0.5408118365,-1.4026281583,4
class3,-0.3221538813,-2.2177508232,3
class3,-0.5124773872,-2.4921413456,3
class3,-0.8438770987,-1.377526832,3
class3,1.2186941681,-1.2339661252,4
class3,-1.1768325873,-1.1101636434,3
class3,-0.9734165556,-3.2404127238,4
class3,-1.0334369123,-2.9512974373,3
class3,-1.0096793024,-0.3820162901,3
class3,-1.1731155198,-1.6246162502,3
class3,-0.810249451,-1.6367970888,3
class3,-2.3296976014,-1.7737415815,3
class3,-1.1239595111,-0.6262680782,3
class3,-0.8058414472,-0.7544442897,3
class3,-2.5477391716,-1.2858853846,3
class3,-0.7888986562,-1.8264199219,3
class3,-1.4131804672,-2.4374817835,3
class3,-0.3079624655,-2.2605239966,3
class3,-2.8127220194,-2.8280087474,3
class3,-0.3950734548,-3.7119219796,4
class3,-1.6102550219,-0.7122671785,3
class3,-1.4688014943,-1.6637908239,3
class3,-1.0134248762,-2.9052614872,3
class3,-0.7916607914,-2.1773836878,3
class3,-1.2867302358,-0.1827011948,3
class3,-2.6718087696,-1.8433491052,3
class3,-0.1732597806,1.2347231542,1
class3,-2.6763961627,-1.5193591551,3
class3,-1.1553938431,-1.2724669964,3
class3,-1.313030468,-0.6859852821,3
class3,-0.8902779529,-1.0183255942,3
class3,-1.5178535947,-1.8346945666,3
class3,-1.1473979237,-1.5544341021,3
class3,-1.4847449933,-4.0828990646,4
class3,-1.3775537185,-1.8795693906,3
class3,-2.5898016155,-1.1622043737,3
class3,-0.8836009447,-2.2223494556,3
class3,-0.6179844963,-2.4336063292,3
class3,-1.8518585299,-3.7042173631,4
class3,0.1807558531,-1.3488283883,4
class3,-1.3088048095,-2.1989787048,3
class3,0.7384258993,-0.2769748441,4
class3,-2.1166918292,-1.9213066988,3
class3,-3.3598895848,-2.1373413467,3
class3,-2.022243659,-4.0341968585,4
class3,-2.7201839992,-2.6630060484,3
class3,-0.6358363175,-1.6611145676,3
class3,0.1606657035,-2.9573295386,4
class3,-1.3563626409,-1.6093538825,3
class3,-1.1454337308,-1.3320443133,3
class3,-1.3284334936,-2.630673834,3
class3,0.0488638784,-1.3229092062,3
class3,0.7820383924,-0.3992527849,4
class3,-2.1249128881,-1.5602666325,3
class3,0.1736821131,-2.2860875251,4
class3,-1.1061093891,-2.8671313918,3
class3,-0.9081745719,-1.2824823001,3
class3,0.9553027934,-2.7812544357,4
class3,-1.9595780229,-2.5652282159,3
class3,-0.5452845679,-2.3175044099,3
class3,-1.7732225221,-1.3544858532,3
class3,-1.8793431649,-3.5680326531,4
class3,-1.5159128758,-1.4792142306,3
class3,-0.4197915954,-1.2188791161,3
class3,0.0249049677,-2.5455544826,4
class3,0.1774574953,-2.9945763509,4
class3,-2.5405492158,-1.2985075215,3
class3,-1.1531386818,-3.8043874756,4
class3,1.2885473488,-2.652630116,4
class3,-1.1523013029,-1.3076830601,3
class3,-1.8768095755,-2.3813116531,3
class3,-1.9140790042,-1.7858772874,3
class3,-0.2453941485,-0.9024076623,3
class3,0.0883286432,-1.8024887508,3
class3,-1.6639079183,-1.7336631461,3
class3,-0.3804153485,-2.2341330326,3
class3,-1.976450055,-0.4251925748,3
class3,0.7647196535,-0.5676153159,4
class3,-0.3600761761,-3.2413344027,4
class3,-0.4449296181,-2.6562988323,3
class3,-0.8433954651,-1.8056264876,3
class3,-0.3651595837,-1.9644195039,3
class3,-2.9002642897,0.5067962334,3
class3,-0.3882916124,-1.2948883755,3
class3,-1.4330645707,-2.8209597576,3
class3,-2.7070202046,-3.6437454326,4
class3,-0.3336395421,-0.9578679886,3
class3,-0.9058477951,-1.7768308149,3
class3,-2.0553491882,-1.0479881125,3
class3,-1.3115762803,-2.6727209447,3
class3,-0.0367208492,-2.705686056,4
class3,-1.2966859827,-1.1402665618,3
class3,-1.4438978916,-2.5108115961,3
class3,-2.409949614,-1.9049800785,3
class3,-1.5012093906,-2.6023821282,3
class3,-0.6931527928,-0.5066480929,3
class3,-1.3309882005,-1.8653123376,3
class3,-1.6129784774,-2.7054016881,3
class3,-1.5899216144,-1.8523829854,3
class3,-0.0338783898,-3.1436217321,4
class3,-0.9253735314,-1.3320057598,3
class3,-0.2944089514,-1.1242409042,3
class3,-1.5520264243,-1.5758988486,3
class3,0.932416145,-2.4005595466,4
class3,0.5316866128,0.1746322741,4
class3,-1.1987021762,-1.7657455249,3
class3,0.5721411573,-2.8482201389,4
class3,-0.2040711495,-3.0141252989,4
class3,-2.0880392171,-1.414257122,3
class3,-3.7514835928,-1.7104212998,3
class3,-1.7730140447,-4.0472298616,4
class3,-1.5822633538,-1.8252697182,3
class3,-0.6900206258,-0.6619757897,3
class3,-2.48006771,-0.7121090703,3
class3,-0.1622074165,0.1194488873,3
class3,-1.5607370297,-1.0264210927,3
class3,-0.8936409826,-1.8103036425,3
class3,-0.2704664491,-1.4107362823,3
class3,0.1684328183,0.1195372292,4
class3,-0.575316532,-1.0609813698,3
class3,-1.9854051323,-2.6203119623,3
class3,0.003582782,-3.8624355173,4
class3,-1.1885311848,-2.4910630505,3
class3,-1.5126243272,-0.957441204,3
class3,-0.6212506413,-4.2131343791,4
class3,-1.0617621472,-3.5881994663,4
class3,-1.9574572064,-2.8263708814,3
class3,0.181307298,-1.3605381854,4
class3,-1.0499118593,-0.9393286742,3
class3,-0.7227963824,-0.9879860829,3
class3,-2.7199178328,-1.6214109232,3
class3,-1.4787946001,-3.5352918412,4
class3,-1.2239900618,-0.2058468455,3
class3,-1.336192072,-0.975379145,3
class3,1.7758152395,-1.01871983,4
class3,-1.6255454897,-1.3868855031,3
class3,0.6154762466,-1.3372010996,4
class3,2.0865662068,-1.5998900432,4
class3,-0.8881191145,-0.9630608317,3
class3,-1.947324629,-2.2976113338,3
class3,-2.5644024752,-1.2037745387,3
class3,-0.658716912,-0.3351202096,3
class3,-1.9742724424,-3.4186136038,4
class3,0.4228976279,-2.4455888376,4
class3,-1.7402274154,-2.4313836959,3
class3,-1.1981614096,-3.1915198994,4
class3,-1.1659087225,-2.4033756997,3
class3,-1.2829653836,-2.2883060829,3
class3,-0.1986418255,-2.0476965076,3
class3,-0.4726961416,-1.8341299512,3
class3,-1.2877707005,0.6613719319,3
class3,-2.3904348528,-0.5504224304,3
class3,-1.2671892995,-1.9657210285,3
class3,0.3271453749,-2.3441477585,4
class3,-1.3833484161,-1.0749148808,3
class3,-2.3086820128,-3.4570577974,4
class3,-0.5032181462,-3.0697066095,4
class3,-0.7257757861,-2.6480987237,3
class3,-2.1327015729,-1.5176715931,3
class3,0.7155431243,-1.87578263,4
class3,-0.6835821227,-1.8362146079,3
class3,-0.6949357104,-2.495936493,3
class3,-1.2482817313,-2.7865071824,3
class3,-2.3466295116,-3.1715716334,4
class3,-0.6391525604,-3.3174500544,4
class3,-0.0265276305,-0.8018736183,3
class3,-1.5458480546,-0.6344838425,3
class3,0.1730852148,-0.9432337124,4
class3,0.2049792506,-2.6891430843,4
class3,-1.9125094,-1.5955565298,3
class3,-0.6097578656,-2.9850077867,4
class3,-1.8910664427,-2.2471633572,3
class3,-0.5741016504,-2.5118966501,3
class3,-0.7675545598,-2.2046755811,3
class3,0.8893899061,-3.3476370004,4
class3,0.1656735143,-2.3744299541,4
class3,-1.5995519121,-2.0659044754,3
class3,0.0518487004,-2.837892775,4
class3,-0.7039240406,-0.537916868,3
class3,-2.1928841262,-3.6057932862,4
class3,-0.9601593034,-3.7787935101,4
class3,-1.6964602565,-0.4260394182,3
class3,-0.5679323901,-1.5279155418,3
class3,-0.9767804837,-2.679520279,3
class3,-2.0479416742,-1.9599010436,3
class3,-0.1948759567,-1.7475123268,3
class3,-0.3395462722,-1.6031238862,3
class3,-0.908420351,-1.7369410079,3
class3,0.094002725,-1.9444487941,3
class3,-1.9079281344,-1.572998288,3
class3,-1.5996402527,-2.9555239405,3
class3,-0.8275499183,-2.745238356,3
class3,-0.9982778222,-1.7059711476,3
class3,-0.5119457413,-1.7023775565,3
class3,-1.1188244298,-1.9465443015,3
class3,0.0848319406,-0.2578921535,4
class3,0.9752607185,-0.9566048094,4
class3,-0.3650545109,-1.0633562061,3
class3,-0.9291875844,-1.202808884,3
class3,0.5632644638,-3.210506614,4
class3,-1.8137997009,-0.705906468,3
class3,0.6182417237,-2.7832356792,4
class3,-0.3000820942,-1.7710990625,3
class3,1.0505925575,-2.0814419245,4
class3,-2.1105204362,-3.46812392,4
class3,-0.8182102118,-3.0664761228,4
class3,-0.1629210041,-1.5199635786,3
class3,0.8895418586,-1.1803545129,4
class3,-2.6185735149,-1.0439219997,3
class3,-0.9321732044,-0.6296694291,3
class3,0.4434879018,-0.8604742602,4
class3,0.119408899,-2.3513925583,4
class3,-1.8492468884,-2.546382192,3
class3,-1.4835628365,0.4088191372,3
class3,-3.2948583814,-2.1891058718,3
class3,-3.3198145197,-3.1923370797,4
class3,-1.3838600886,-4.1168257253,4
class3,-0.5717104221,-1.3871917535,3
class3,-1.1183776274,-0.875433436,3
class3,1.1274116609,-1.3222087581,4
class3,-0.8465303956,-2.04293481,3
class3,-0.4504606376,-2.6851583251,3
class3,-0.8692702864,-2.1220777284,3
class3,-2.0045440724,-0.9875140925,3
class3,-1.2788258942,-0.4970810116,3
class3,-1.2426437978,-1.1994364478,3
class3,-2.9623756305,-1.084131372,3
class3,-0.7701013296,-2.0993521387,3
class3,-1.2356008723,-1.9410937169,3
class3,-0.4372835698,-2.5144230108,3
class3,-3.0493896899,-2.0469425424,3
class3,-2.3647195767,-1.5369541214,3
class3,0.5908654039,-0.2037883886,4
class3,-1.0931692709,-1.3760076039,3
class3,-1.8766797694,-0.4282334225,3
class3,-1.6780766614,-2.6176913656,3
class3,0.8518760038,-1.2150170475,4
class3,-0.7262531375,-0.6949201055,3
class3,-1.7295064105,-1.1957339122,3
class3,-0.6214079955,-1.1680061367,3
class3,-1.1186982731,-1.8710830226,3
class3,-0.487113899,-3.720527833,4
class3,-0.3354331436,-1.7678551694,3
class3,-1.8176803997,-3.0411834886,3
class3,-0.9680421106,-1.917777089,3
class3,-0.8566997972,-1.3449954907,3
class3,-0.8647604488,-2.753531098,3
class3,-1.3124008627,-1.0983345078,3
class3,-0.7471452729,-1.4515057697,3
class3,-0.4195217694,-2.9525211743,4
class3,-0.9475480357,-1.197515926,3
class3,-0.7713041705,-2.6536042433,3
class3,-1.5248400216,-3.9610747279,4
class3,-1.0869251983,-2.4608898564,3
class3,-2.9483139446,-1.8595060012,3
class3,-0.1803566866,-2.3382332793,3
class3,0.5001952881,-1.9450056409,4
class3,0.10647392,-0.6960029521,4
class3,-1.4545614031,-2.1748833008,3
class3,0.1200804895,-2.1015900604,3
class3,-1.1849509731,-2.2094095635,3
class3,0.0323031767,-3.0947856548,4
class3,-1.145669531,-2.0670803093,3
class3,-0.4057617778,-1.1793459902,3
class3,-0.5898641525,-2.3411022615,3
class3,-3.1895273105,-2.7529240755,3
class3,-0.4414084146,-2.4419219176,3
class3,-1.6354177583,-1.3205487118,3
class3,-0.8300465787,-2.0677164616,3
class3,-1.7949743339,-1.4196592939,3
class3,0.8260520895,-2.3776776068,4
class3,-0.4873377278,-2.3679308447,3
class3,-1.9221373578,-1.8901073331,3
class3,-0.3396589573,-1.7485495301,3
class3,-0.6516794333,-1.901704475,3
class3,-0.0504859375,-2.9621874217,4
class3,-1.83901657,-1.7381390277,3
class3,-1.7391118004,-2.1516521284,3
class3,-2.0591107723,-2.8182142408,3
class3,-1.6473247008,-0.7875621186,3
class3,-0.1415412023,-3.4021529309,4
class3,0.8070832746,-2.8697423907,4
class3,0.3242065939,-0.9712866299,4
class3,-1.856632847,-1.3977163036,3
class3,-1.6664154802,-1.9461272158,3
class3,-1.2161645487,-2.0193237775,3
class3,-1.5098689542,-1.1553480135,3
class3,0.1318069394,-0.3690450887,4
class3,-1.6569067152,-2.1432958291,3
class3,-0.6050538034,-0.8981863996,3
class3,-1.1906123968,-1.6502820197,3
class3,-0.339369503,-3.4563806357,4
class3,-1.3403356428,-2.2129111868,3
class3,-0.4157597873,-2.3471670144,3
class3,-1.8488810233,-2.7693828489,3
class3,-1.7768267871,-2.1058354208,3
class3,-1.4421637466,-1.9431359213,3
class3,-1.1152543374,-0.8386637809,3
class3,0.0525529801,-2.777216843,4
class3,-0.7462997361,-1.6139239229,3
class3,-0.8154231903,-3.3209246697,4
class3,-0.6394043818,-1.2770520937,3
class3,-2.2678688553,-1.8979970444,3
class3,-1.1239861301,-2.6984595969,3
class3,-0.3945075591,-2.7473148266,3
class3,-1.4411313201,-0.7252113816,3
class3,-1.6963226454,-0.8671385587,3
class3,-0.4008639263,-0.7481739938,3
class3,-1.4959873,-2.4731009636,3
class3,-1.1066824892,-1.3331209608,3
class3,-1.3343719334,-2.0974607714,3
class3,-0.0556593707,-1.4316219129,3
class3,0.0106636917,-1.2076965594,3
class3,-1.2638449708,0.0924500182,3
class3,-2.2008802561,-1.9878144786,3
class3,-0.5500918986,-2.1932606403,3
class3,-1.3293925979,-3.0713948776,4
class3,0.4646593308,-2.2638218212,4
class3,-0.2532487857,-1.3050270348,3
class3,-1.8486541189,-2.4975610368,3
class3,-1.5380742892,-1.8253289529,3
class3,-1.7903765334,-4.548977222,4
class3,-0.0619842384,-3.6753112213,4
class3,-2.145867538,-1.5707027199,3
class3,-0.1960884079,-0.6167321452,3
class3,-2.4126786414,-2.6571461418,3
class3,-1.8208593015,-1.6411098333,3
class3,-0.6361069741,-4.2595343501,4
class3,-2.1429424871,-3.6224824218,4
class3,0.1555675419,-1.2877651753,4
class3,0.0097121979,-1.4980748931,3
class3,-1.8137991193,-0.0315761598,3
class3,-1.2080978033,-0.2916379413,3
class3,-0.8591414539,-3.0130789663,4
class3,-0.7838039832,-2.7140462183,3
class3,-2.5074837171,-1.396866194,3
class3,-2.557241924,-1.9383328778,3
class3,-0.9847020614,-1.549028688,3
class3,-1.052266164,-1.5892730941,3
class3,-3.4316782325,-1.8470987473,3
class3,-1.367719402,-1.550406619,3
class3,-1.156647699,-1.4342911611,3
class3,-1.4307800618,-1.1747789851,3
class3,-0.6704253947,-3.0674889944,4
class3,-0.6872281361,-2.4276268093,3
class3,-0.0955512459,-1.1848615926,3
class3,-0.9938478295,-1.1292006896,3
class3,-0.4850742907,-1.251154386,3
class3,-1.4728331408,-3.2747165388,4
class3,-2.6373581024,-1.3185428165,3
class3,-0.2937390908,-2.1005895752,3
class3,-2.0093697231,-1.7992576489,3
class3,-0.9435277171,-1.2732140677,3
